epoch,train_loss,val_loss,psnr,ssim,lr
1,12.84248306274414,4.82776460647583,32.65560682692874,0.909488437997225,0.0001
2,12.926109848022461,4.812907123565674,32.66590867386532,0.9094420135544745,0.0001
3,12.98275442759196,4.7936046600341795,32.67750640518519,0.9095400073188704,0.0001
4,12.980091781616212,4.791370105743408,32.683222591810896,0.9096437403887168,0.0001
5,12.864996019999186,4.796217679977417,32.68740924712975,0.9097138074525499,0.0001
