epoch,train_loss,val_loss,psnr,ssim,lr
1,11.361395874023437,4.8873954772949215,32.57227981092508,0.908101075001692,0.0001
2,11.111389503479003,4.870147228240967,32.5909270133506,0.9084153347393571,0.0001
3,11.04789451599121,4.873549699783325,32.573287314285615,0.9081991775230692,0.0001
4,11.083538411458333,4.865560817718506,32.5872187398298,0.9082109243018109,0.0001
5,10.94847173055013,4.865245676040649,32.597314538209424,0.9084587524369517,0.0001
