epoch,train_loss,val_loss,psnr,ssim,lr
1,20.09272850036621,5.863991975784302,30.797149699846862,0.8718789851333838,0.0001
2,20.277091267903646,5.832646703720092,30.811929001393473,0.8719811186299941,0.0001
3,20.051706771850586,5.8442200183868405,30.818401335025264,0.8721042962398953,0.0001
4,20.32324452718099,5.842887306213379,30.81344096321062,0.8718847272580346,0.0001
5,20.0852672068278,5.829382848739624,30.820727382487,0.8720828656800812,0.0001
