epoch,train_loss,val_loss,psnr,ssim,lr
1,20.616669591267904,6.194435119628906,30.448234391157257,0.8647758662534473,0.0001
2,20.832154006958007,6.168667793273926,30.45749822150832,0.86461857010424,0.0001
3,20.59358683268229,6.160631465911865,30.46824521577177,0.86481886210576,0.0001
4,20.84972452799479,6.162934494018555,30.47370078116104,0.8650450392196319,0.0001
5,20.61410814921061,6.141594505310058,30.49963766621737,0.8654627498177279,0.0001
