epoch,train_loss,val_loss,psnr,ssim,lr
1,14.12710100809733,5.899501800537109,30.763287883721596,0.871027739300982,0.0001
2,13.814182993570963,5.892983627319336,30.770272803192977,0.8717061934484093,0.0001
3,13.7946577835083,5.917334842681885,30.780080833624986,0.87166883270478,0.0001
4,13.631359252929688,5.940612268447876,30.74769845580007,0.871573353027699,0.0001
5,14.148713785807292,5.897529220581054,30.76055510719537,0.8711272536762997,0.0001
