epoch,train_loss,val_loss,psnr,ssim,lr
1,13.189897117614747,5.8809582710266115,30.72266424241574,0.8708375489633274,0.0001
2,12.785684051513671,5.868504047393799,30.780511148125363,0.8718271060706755,0.0001
3,12.852987925211588,5.849603462219238,30.782291012978543,0.8717561495430459,0.0001
4,13.187138506571452,5.832494163513184,30.793817177343023,0.8718090988885562,0.0001
5,12.82421142578125,5.824864196777344,30.782187781650002,0.8715982002065802,0.0001
