epoch,train_loss,val_loss,psnr,ssim,lr
1,11.643175977071126,4.8141984939575195,32.65277768771654,0.9092191014471054,0.0001
2,11.513189125061036,4.797175168991089,32.68241554132482,0.9097520335472499,0.0001
3,11.774657669067382,4.809043884277344,32.654410463207995,0.9090511691405885,0.0001
4,11.665041567484538,4.786375427246094,32.68346480958786,0.9096378613914989,0.0001
5,11.499469909667969,4.771802949905395,32.704123712557376,0.9099949710457984,0.0001
