epoch,train_loss,val_loss,psnr,ssim,lr
1,8.839374020894368,4.845600843429565,32.608898514970704,0.9087008451582127,0.0001
2,8.642541809082031,4.867939615249634,32.548066086153135,0.9079013700915561,0.0001
3,8.827798118591309,4.880927085876465,32.54732142360533,0.9078551668472237,0.0001
4,8.591606534322104,4.868659973144531,32.57048545308696,0.9081541533699031,0.0001
5,8.353403930664063,4.914208841323853,32.486622327461575,0.9067141092350713,0.0001
