epoch,train_loss,val_loss,psnr,ssim,lr
1,13.91913293202718,6.202139663696289,30.388498222994002,0.8635572223372329,0.0001
2,13.448306401570639,6.208459281921387,30.398045957225282,0.8634711698353371,0.0001
3,13.522566922505696,6.175032424926758,30.416189948467114,0.8639199525368062,0.0001
4,13.851153004964193,6.164417266845703,30.43950710993253,0.8643482156602923,0.0001
5,13.466636352539062,6.145699405670166,30.442103691536637,0.8642658241301178,0.0001
