epoch,train_loss,val_loss,psnr,ssim,lr
1,11.972236735026042,6.256056404113769,30.378701832513844,0.8632711701321188,0.0001
2,11.828605359395345,6.225167655944825,30.40917287829917,0.8638798874434948,0.0001
3,11.745751889546712,6.2304388046264645,30.400964692490913,0.8635537707668084,0.0001
4,11.882006708780924,6.211419296264649,30.41491968773168,0.8638281940259025,0.0001
5,11.662401072184245,6.206602382659912,30.409746970848687,0.8635552138139152,0.0001
