epoch,train_loss,val_loss,psnr,ssim,lr
1,5.78241340637207,3.3254762649536134,36.24473605904075,0.9525706246120551,0.0001
2,5.878070360819499,3.321947526931763,36.25711768401845,0.9527208871562131,0.0001
3,5.643167762756348,3.322215175628662,36.268005307568146,0.9527563266285666,0.0001
4,5.968630777994791,3.3245831966400146,36.25058788930369,0.9526433869043525,0.0001
5,5.495371494293213,3.318772077560425,36.26897817305819,0.9529171067849367,0.0001
