epoch,train_loss,val_loss,psnr,ssim,lr
1,9.806886901855469,3.3155346870422364,36.266893621918584,0.9527104148135036,0.0001
2,9.746860453287761,3.3122838497161866,36.28532974692273,0.9528666850213673,0.0001
3,9.638804461161296,3.3136443138122558,36.28588344343871,0.9528755551072168,0.0001
4,9.699698232014974,3.314003562927246,36.27725527899203,0.9529696753445103,0.0001
5,9.691497192382812,3.309754991531372,36.28964837858034,0.9530138832474069,0.0001
