epoch,train_loss,val_loss,psnr,ssim,lr
1,7.677839940388997,3.2929478168487547,36.321983397715954,0.9530343135564523,0.0001
2,7.787747433980306,3.29250545501709,36.32886170266503,0.9530339555977918,0.0001
3,7.703264306386312,3.286176013946533,36.33651180800852,0.9531773261947809,0.0001
4,7.604933980305989,3.2832541942596434,36.335169323625,0.9530758273397859,0.0001
5,7.728098678588867,3.282192420959473,36.34367053868426,0.9532733406135978,0.0001
