epoch,train_loss,val_loss,psnr,ssim,lr
1,4.345242195129394,3.3203744411468508,36.249100839615664,0.9525857417148064,0.0001
2,4.3316130956014,3.324200677871704,36.24749781886813,0.9526008702725977,0.0001
3,4.15048628171285,3.3194313526153563,36.26519860207329,0.9526541651496789,0.0001
4,4.3219056256612145,3.323258972167969,36.2515596638847,0.9525715806290697,0.0001
5,4.339666404724121,3.317379379272461,36.265410364949865,0.9526318755156332,0.0001
